id,type,attributes.base_token_price_usd,attributes.base_token_price_native_currency,attributes.quote_token_price_usd,attributes.quote_token_price_native_currency,attributes.base_token_price_quote_token,attributes.quote_token_price_base_token,attributes.address,attributes.name,attributes.pool_created_at,attributes.fdv_usd,attributes.market_cap_usd,attributes.price_change_percentage.m5,attributes.price_change_percentage.h1,attributes.price_change_percentage.h6,attributes.price_change_percentage.h24,attributes.transactions.m5.buys,attributes.transactions.m5.sells,attributes.transactions.m5.buyers,attributes.transactions.m5.sellers,attributes.transactions.m15.buys,attributes.transactions.m15.sells,attributes.transactions.m15.buyers,attributes.transactions.m15.sellers,attributes.transactions.m30.buys,attributes.transactions.m30.sells,attributes.transactions.m30.buyers,attributes.transactions.m30.sellers,attributes.transactions.h1.buys,attributes.transactions.h1.sells,attributes.transactions.h1.buyers,attributes.transactions.h1.sellers,attributes.transactions.h24.buys,attributes.transactions.h24.sells,attributes.transactions.h24.buyers,attributes.transactions.h24.sellers,attributes.volume_usd.m5,attributes.volume_usd.h1,attributes.volume_usd.h6,attributes.volume_usd.h24,attributes.reserve_in_usd,relationships.base_token.data.id,relationships.base_token.data.type,relationships.quote_token.data.id,relationships.quote_token.data.type,relationships.dex.data.id,relationships.dex.data.type
eth_0x3de27efa2f1aa663ae5d458857e731c129069f29,pool,3136.5446467971,1.18220870285557,157.272511074446,0.05928471121502120345036679744858408371258691,19.94,0.05014742,0x3de27efa2f1aa663ae5d458857e731c129069f29,wstETH / AAVE 0.5%,2023-10-08T09:14:53Z,11143926279,11143904229.6777,0,0,-0.03,1.87,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,17,17,4.0,3.0,0.0,0.0,220691.498006178,1300138.19238225,177105047.7291,eth_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,token,eth_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,token,balancer_ethereum,dex
eth_0x91615840d80f68eed110ea13fa8306efbdbc770a,pool,0.000095415836371107,0.0000000360664034871982,2644.92155798818,1.0,0.00000004,27726635,0x91615840d80f68eed110ea13fa8306efbdbc770a,GOLDN / WETH,2024-10-17T20:38:47Z,9541584,,2.35,16.81,113.02,118.23,1,1,1.0,1.0,3,4,3.0,4.0,9,5,6.0,5.0,13,8,9.0,8.0,325,233,210.0,158.0,10175.9667320948,41342.8539205409,340811.269820223,1293915.92139624,561815.4998,eth_0xfe402841227213adebd67ec42921bf7b76415f6c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x621a20d9d33bd65caf7cce2eeae1879e7364c92e,pool,0.000218966257939174,0.0000000845860714352546,2644.92155798818,1.0,0.00000008,11822277,0x621a20d9d33bd65caf7cce2eeae1879e7364c92e,MOTHERLODE / WETH,2024-10-18T15:06:59Z,218966,,1.23,-21.79,-68.05,5597.25,2,1,2.0,1.0,7,14,7.0,14.0,13,19,11.0,18.0,28,49,18.0,43.0,1235,847,817.0,492.0,884.31599155146,30656.4918135453,578109.720978972,1289896.60893952,42447.0604,eth_0x888e8974143606632492ab621f71ab047833706f,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xb856b904fc43b78b746d41858bcfa1220b34c48f,pool,0.0000000243285969154451,0.00000000000918260435657404,2645.23346203493,1.0,0.000000000009182604,108901566611,0xb856b904fc43b78b746d41858bcfa1220b34c48f,BOG / WETH,2024-10-12T15:19:47Z,10234797,,0.55,-10.11,-36.7,-8.22,3,0,3.0,0.0,3,1,3.0,1.0,11,14,10.0,8.0,19,17,17.0,11.0,549,310,324.0,179.0,661.348662587027,45424.8037559794,215939.451268201,1276488.42897469,335055.0409,eth_0x11a7c8c9e9d5fc47134c305c59cebfcd1a4a9943,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x15be9a38e61080ab7ad4a80d29bfb5ecbe2ee77e,pool,0.000107017276627499,0.0000000414427520477419,2644.92155798818,1.0,0.00000004,24129672,0x15be9a38e61080ab7ad4a80d29bfb5ecbe2ee77e,SUKI / WETH,2024-10-18T01:32:23Z,107017,,-10.32,-42.06,-69.92,1548.2,3,3,3.0,3.0,4,4,4.0,4.0,8,8,8.0,8.0,12,15,10.0,15.0,1375,1014,803.0,574.0,5973.26559867894,12568.2598922319,108362.892292083,1258889.03883042,28230.2761,eth_0xaaad6606f8dfde9eb60713dde3c1085e586a7cb7,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x04708077eca6bb527a5bbbd6358ffb043a9c1c14,pool,2759.66459383293,1.04291494565848,2646.15060680866,1.0,1.04291495,0.95885096,0x04708077eca6bb527a5bbbd6358ffb043a9c1c14,mETH / WETH 0.05%,2024-02-13T13:32:59Z,1295579509,1295547383.24411,0,-0.08,0.28,1.62,0,0,0.0,0.0,0,1,0.0,1.0,0,1,0.0,1.0,0,2,0.0,2.0,7,26,7.0,20.0,0.0,5922.64187199617,13479.8894612793,1236099.02902683,28029591.3491,eth_0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x0e9ec1e95dc38e7ba38fd2330e570f500bde0fb4,pool,0.000000569703887777547,0.000000000208330263187921,2644.92155798818,1.0,0.000000000208330263,4800070737,0x0e9ec1e95dc38e7ba38fd2330e570f500bde0fb4,HOPPY / WETH,2024-04-24T01:34:11Z,239669,,-5.19,12.54,466.3,582.76,0,2,0.0,2.0,3,2,3.0,2.0,11,5,11.0,5.0,25,19,24.0,18.0,723,518,418.0,294.0,1490.27382321445,23423.4778977957,1223671.3816121,1229960.21733437,54456.0649,eth_0x64424b26098d7c8ad8af1ba36c904c972aed92b9,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x7f86bf177dd4f3494b841a37e810a34dd56c829b,pool,0.993172661877835,0.000378639074481214,67670.3729765184,25.7596359700322,0.00001470,68032.16,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC / WBTC / WETH,2023-09-19T13:18:26Z,25576895678,35006896078.9602,0.07,0.07,0.07,0.14,2,0,,,2,0,,,2,0,,,2,0,,,62,58,,,9517.98815128168,9517.98815128168,227385.21931511497,1012416.49718555,26157605.4169,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,curve,dex
eth_0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,pool,1.12835512999014,0.000421959866461736,2658.09208438453,1.0,0.00042196,2369.89,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,LDO / WETH 0.3%,2022-04-08T15:26:22Z,1128355124,1004132726.87134,0,0,1.25,3.58,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25,20,13.0,12.0,0.0,0.0,335166.44849608,1219187.23305268,6724006.1147,eth_0x5a98fcbea516cf06857215779fd812ca3bef1b32,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x1385fc1fe0418ea0b4fcf7adc61fc7535ab7f80d,pool,0.546352222901617,0.000206442007755657,2646.15060680866,1.0,0.00020644,4843.98,0x1385fc1fe0418ea0b4fcf7adc61fc7535ab7f80d,DEAI / WETH 0.3%,2024-03-20T12:10:23Z,546352223,53294618.1742885,0,-0.53,3.21,5.33,1,0,1.0,0.0,1,0,1.0,0.0,6,2,5.0,2.0,7,9,6.0,9.0,199,137,143.0,107.0,132.307530340433,18645.7028783729,289744.504579373,1206168.66622965,5583198.6516,eth_0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xa2375dad211fe6e538d29c98ec526246e38be4ec,pool,68163.876353271,25.7596359700322,1210.38978070316,0.457415302662204,56.32,0.01775706,0xa2375dad211fe6e538d29c98ec526246e38be4ec,WBTC / MKR 0.3%,2024-10-18T18:11:47Z,10022320354,10037187109.1668,0,-0.15,-0.85,-0.85,2,0,2.0,0.0,5,0,4.0,0.0,6,0,4.0,0.0,11,0,6.0,0.0,46,0,21.0,0.0,39215.493305998,204729.003160594,1144299.39222749,1144299.39222749,2389870.4702,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,eth_0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,token,uniswap_v3,dex
eth_0x801c868ce08fb5b396e6911eac351beb259d386c,pool,3126.20748003801,1.18196604757379,0.00644813382571066,0.00000241497193488805,489433,0.00000204,0x801c868ce08fb5b396e6911eac351beb259d386c,wstETH / DOG,2023-12-07T21:43:35Z,11107199040,11143904229.6777,-0.09,-0.12,-0.12,1.54,1,2,1.0,2.0,2,5,2.0,5.0,4,11,3.0,5.0,5,15,3.0,6.0,67,86,29.0,44.0,11234.8406019971,88832.816306408,371482.949851036,1144127.74787723,6571423.0407,eth_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,token,eth_0xbaac2b4491727d78d2b78815144570b9f2fe8899,token,uniswap_v2,dex
eth_0x1d8142ad6732f4c818c0bd0a72eabf765b3642f6,pool,0.0000450377875643393,0.0000000171813923802123,2646.1359297601,1.0,0.00000002,58202501,0x1d8142ad6732f4c818c0bd0a72eabf765b3642f6,RATS / WETH 1%,2024-10-17T12:03:59Z,450378,,0.68,4.9,-28.37,754.07,1,2,1.0,2.0,1,2,1.0,2.0,2,2,2.0,2.0,4,3,4.0,3.0,1522,1473,825.0,765.0,555.595372271137,1185.28086462375,103661.770264093,1125301.00899615,29816.5136,eth_0x28f9b9aa3b885d67abb298491bbba65171c3392e,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,pool,1.00276084051632,0.000378653066625327,1.00337884241044,0.00037888643065684,0.99938408,1.00061630,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,DAI / USDT 0.01%,2022-07-14T19:47:16Z,3377021414,5816526505.99995,0,0,0.4,0.46,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,1.0,26,36,25.0,30.0,0.0,29089.0810132301,264425.754084732,1115910.60078842,3158348.6198,eth_0x6b175474e89094c44da98b954eedeac495271d0f,token,eth_0xdac17f958d2ee523a2206206994597c13d831ec7,token,uniswap_v3,dex
eth_0x67324985b5014b36b960273353deb3d96f2f18c2,pool,0.0000837476840027052,0.000000031610099344518,2645.02544254056,1.0,0.00000003,31635459,0x67324985b5014b36b960273353deb3d96f2f18c2,WOLF / WETH,2024-04-21T04:28:47Z,75553769,75429120.4893032,0.5,-0.06,-1.85,20.36,5,2,5.0,2.0,7,2,7.0,2.0,9,2,8.0,2.0,15,11,13.0,11.0,250,207,178.0,123.0,16081.7942525299,27276.4210985678,409533.79843153,1114180.24428193,1834146.1994,eth_0x67466be17df832165f8c80a5a120ccc652bd7e69,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x8107fca5494375fc743a9fc4d4844353a1af3d94,pool,0.0101913591081093,0.0000038526967418987,2644.96140430952,1.0,0.00000385,259558,0x8107fca5494375fc743a9fc4d4844353a1af3d94,TURBO / WETH 0.3%,2023-05-03T02:34:23Z,703203774,703753980.378356,-0.7,-1.81,-1.53,0.7,3,1,3.0,1.0,4,1,4.0,1.0,5,4,5.0,4.0,8,9,8.0,8.0,271,189,193.0,118.0,1139.28879677948,13793.6468857252,321342.62906331,1111436.09901535,472329.8257,eth_0xa35923162c49cf95e6bf26623385eb431ad920d3,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x977c5fcf7a552d38adcde4f41025956855497c6d,pool,0.000185788504395022,0.0000000703766085177943,2647.56467186959,1.0,0.00000007,14209267,0x977c5fcf7a552d38adcde4f41025956855497c6d,SMURFCAT / WETH,2023-09-13T22:11:35Z,18576985,18632662.2437709,0,-1.27,-14.2,8.26,0,0,0.0,0.0,0,0,0.0,0.0,1,2,1.0,2.0,5,7,5.0,7.0,221,210,154.0,143.0,0.0,15635.2558790563,275310.130692281,1111422.41551741,1781420.4126,eth_0xff836a5821e69066c87e268bc51b849fab94240c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,pool,9.1558593280884,0.00345852187040319,2646.15060680866,1.0,0.00345852,289.14,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,PRIME / WETH 0.3%,2023-03-16T15:09:47Z,1017317703,438455228.259582,0,0.01,-0.17,1.22,1,0,1.0,0.0,4,0,3.0,0.0,5,3,4.0,2.0,10,4,8.0,2.0,106,89,67.0,41.0,2646.15060680866,17987.6613363791,310538.887180196,1084853.71948137,4269578.5255,eth_0xb23d80f5fefcddaa212212f028021b41ded428cf,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x7b94a5622035207d3f527d236d47b7714ee0acba,pool,2696.99579292849,1.01771323901274,2650.07066991924,1.0,1.01771324,0.98259506,0x7b94a5622035207d3f527d236d47b7714ee0acba,rswETH / WETH 0.05%,2024-04-03T12:53:23Z,233828579,,0,0,-0.02,0.73,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,4,1.0,4.0,0.0,0.0,93088.1303348691,1075558.59231453,5480640.3427,eth_0xfae103dc9cf190ed75350761e95403b7b8afa6c0,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,pancakeswap-v3-ethereum,dex
eth_0x6df064f04ddfb2bb53da21af9d56701726700145,pool,0.0000131980133086346,0.00000000500439061287725,2644.92155798818,1.0,0.000000005004390613,199824530,0x6df064f04ddfb2bb53da21af9d56701726700145,BRETT / WETH,2024-05-01T06:14:23Z,13198013,,-0.64,-0.29,20.7,74.39,1,2,1.0,2.0,5,4,5.0,2.0,8,7,8.0,4.0,25,18,22.0,14.0,231,207,157.0,129.0,1568.75977543092,49738.083030291,814231.863744879,1070232.14568292,592065.7167,eth_0x66bff695f3b16a824869a8018a3a6e3685241269,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xce6431d21e3fb1036ce9973a3312368ed96f5ce7,pool,1.1030825273284,0.000419890348093367821886336288616,0.987290568928298,0.000375825409755964,1.11724843,0.89505608,0xce6431d21e3fb1036ce9973a3312368ed96f5ce7,sDAI / FRAX,2023-12-30T06:48:31Z,1164835732,,0,0,0,-0.92,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,1.0,1,4,1.0,4.0,0.0,148462.372798892,148462.372798892,1006418.51246464,199586185.6348,eth_0x83f20f44975d03b1b09e64809b757c47f942beea,token,eth_0x853d955acef822db058eb8505911ed77f175b99e,token,curve,dex
eth_0x3733493ec5d2c181dcd7c54ed100641c0f07bb0e,pool,2641.37983088199,0.998125419200155,2646.15060680866,1.0,0.99812542,1.00187810,0x3733493ec5d2c181dcd7c54ed100641c0f07bb0e,pxETH / WETH 0.01%,2024-01-18T16:14:35Z,74311362,,0,0,-0.29,1.67,1,0,1.0,0.0,1,0,1.0,0.0,1,0,1.0,0.0,1,0,1.0,0.0,9,1,7.0,1.0,30005.6754588553,30005.6754588553,40071.9865379369,991213.566107727,1736741.013,eth_0x04c154b66cb340f3ae24111cc767e0184ed00cc6,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,pancakeswap-v3-ethereum,dex
eth_0xa924e5636f89d67e8ba792cfeee15bbf820ff18e,pool,1.32329710960905,0.000501158806925261,2646.8455338518,1.0,0.00050116,1995.38,0xa924e5636f89d67e8ba792cfeee15bbf820ff18e,FAC / WETH,2023-11-18T00:12:23Z,12125491,,0,1.52,-3.17,-18.31,0,0,0.0,0.0,0,1,0.0,1.0,0,1,0.0,1.0,5,5,5.0,5.0,249,231,151.0,169.0,0.0,21877.5534529527,94660.7514796967,976596.457364921,764149.5206,eth_0x1a3a8cf347b2bf5890d3d6a1b981c4f4432c8661,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x43e7ade137b86798654d8e78c36d5a556a647224,pool,0.261053568466522,0.0000968483709913383,2646.15060680866,1.0,0.00009685,10325.42,0x43e7ade137b86798654d8e78c36d5a556a647224,wQUIL / WETH 1%,2024-05-13T11:28:35Z,93614070,91900605.6476415,0,0.95,-3.88,11.4,0,0,0.0,0.0,1,0,1.0,0.0,1,2,1.0,2.0,2,6,2.0,6.0,121,68,96.0,57.0,0.0,27529.845690815,223133.217307483,965988.154733455,4095047.1879,eth_0x8143182a775c54578c8b7b3ef77982498866945d,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x8353157092ed8be69a9df8f95af097bbf33cb2af,pool,0.993538015100104,0.000378115994276541,1.03121905396417,0.000384431318407745,0.98357230,1.01670208,0x8353157092ed8be69a9df8f95af097bbf33cb2af,GHO / GHO/USDT/USDC / USDC / USDT 0.05%,2023-09-06T12:43:04Z,156761304,153823084.388098,0,0,0,0.28,0,0,,,0,0,,,0,0,,,0,0,,,2,3,,,0.0,0.0,138371.028362413,287981.520253157,18081328.7361,eth_0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,token,eth_0x8353157092ed8be69a9df8f95af097bbf33cb2af,token,balancer_ethereum,dex
eth_0x18f5e1a28cdc4bad5d19380dc717641eab1f53f1,pool,113.943268653953,0.0000562213303048939,2608.37447200208,1.0,0.00005622,17786.84,0x18f5e1a28cdc4bad5d19380dc717641eab1f53f1,ENJ / WETH,2022-07-13T07:23:24Z,66478130386,264305803.983144,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,961159.935985181,2514.734,eth_0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,defi_swap,dex
eth_0x6c88ed9e477e791fe002f008e79c267afd3ec8f0,pool,0.0000062643286703903,0.0000000024234792873486,2647.80401813759,1.0,0.000000002423479287,412629893,0x6c88ed9e477e791fe002f008e79c267afd3ec8f0,TDWS / WETH,2024-10-18T10:16:35Z,6264.33,,3.36,1.62,1.62,132.79,2,0,2.0,0.0,2,1,2.0,1.0,2,1,2.0,1.0,2,1,2.0,1.0,483,350,400.0,246.0,139.350663942754,261.954800323741,261.954800323741,956151.434453899,8560.1051,eth_0xcf693f17e8683731ccc7f93ab9e2da54b98461ab,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x30ea22c879628514f1494d4bbfef79d21a6b49a2,pool,2836.00222453871,1.07121710769102,2646.15060680866,1.0,1.07121711,0.93351758,0x30ea22c879628514f1494d4bbfef79d21a6b49a2,swETH / WETH 0.05%,2023-04-28T03:22:35Z,307610467,206062638.335945,0.24,0.07,0.5,1.8,1,2,1.0,2.0,1,6,1.0,6.0,1,8,1.0,8.0,1,14,1.0,14.0,4,100,4.0,93.0,663153.291946318,732663.247032663,761250.89698526,955101.143352387,1500946.9614,eth_0xf951e335afb289353dc249e82926178eac7ded78,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x108129c7f0ce6d604ff9bf303ab8a1f66f10d840,pool,0.000143604157296114,0.0000000580607238048613,2644.91324632126,1.0,0.00000006,17223347,0x108129c7f0ce6d604ff9bf303ab8a1f66f10d840,KEN / WETH,2024-10-18T09:10:35Z,14360.42,,9.19,14.29,-13.21,544.53,2,0,2.0,0.0,3,0,2.0,0.0,3,2,2.0,2.0,3,3,2.0,3.0,1334,872,645.0,453.0,395.953023380988,1013.28605384408,12262.1295458291,929906.685678021,9380.1343,eth_0x186e9c61763860d2bd41ec6b3ce82d7c7d1ecf7b,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x842293fa6ee0642bf61ebf8310e7e546039ba7f4,pool,0.492704237234538,0.000188283044574918,2644.96140430952,1.0,0.00018828,5311.15,0x842293fa6ee0642bf61ebf8310e7e546039ba7f4,MSTR / WETH 1%,2024-10-08T19:03:59Z,10172281,10439815.6352843,-2.01,12.37,-11.26,-31.49,1,1,1.0,1.0,5,1,5.0,1.0,11,1,11.0,1.0,24,5,24.0,5.0,272,201,217.0,170.0,137.605685500113,27805.7954358194,232213.038363778,923534.959357387,204035.0223,eth_0x42069026eac8eee0fd9b5f7adfa4f6e6d69a2b39,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x6c8b0dee9e90ea9f790da5daf6f5b20d23b39689,pool,1.51641047971925,0.000573533431436212,2644.92155798818,1.0,0.00057353,1743.58,0x6c8b0dee9e90ea9f790da5daf6f5b20d23b39689,ORN / WETH,2021-10-11T01:35:50Z,140985344,52233284.4977004,-0.24,-1.11,-1.29,69.1,2,2,2.0,1.0,2,2,2.0,1.0,3,3,3.0,1.0,3,3,3.0,1.0,316,272,89.0,82.0,3868.26766581194,5597.07005037766,120860.543452779,914758.332745467,355890.8034,eth_0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x5552727005cc8194c1559289a532deb288964fd8,pool,0.0000826028569720528,0.0000000309591429592661,2648.22918024207,1.0,0.00000003,32300636,0x5552727005cc8194c1559289a532deb288964fd8,MOODENG / WETH 1%,2024-09-18T07:50:35Z,34239553,34157329.1056468,0,2.44,2.45,-17.08,0,0,0.0,0.0,0,0,0.0,0.0,2,0,2.0,0.0,2,4,2.0,4.0,180,140,143.0,108.0,0.0,8379.76215731926,145048.212498933,904071.828940926,728450.4868,eth_0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x2f3bc4c27a4437aeca13de0e37cdf1028f3706f0,pool,67759.7520643327,25.79671771474836834764693486,67648.8755721461,25.7596359700322,1.00143953,0.99856254,0x2f3bc4c27a4437aeca13de0e37cdf1028f3706f0,LBTC / WBTC,2024-08-26T23:22:30Z,686109541,691159090.717156,0,0,-0.85,1.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,7,4.0,3.0,0.0,0.0,103628.926124926,897474.143184513,1657296.0968,eth_0x8236a87084f8b84306f72007f36f2618a5634494,token,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,curve,dex
eth_0xddd23787a6b80a794d952f5fb036d0b31a8e6aff,pool,1.97359833964336,0.000747376306664295,2645.23346203493,1.0,0.00074738,1338.01,0xddd23787a6b80a794d952f5fb036d0b31a8e6aff,pepecoin / WETH,2023-04-28T22:15:59Z,242227338,237770817.063347,0,0.39,3.9,9.48,0,1,0.0,1.0,2,1,2.0,1.0,3,1,3.0,1.0,10,4,6.0,4.0,160,109,120.0,72.0,3867.58538154266,34313.032328933,371414.313649344,876404.858480953,6017005.3418,eth_0xa9e8acf069c58aec8825542845fd754e41a9489a,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x6bcd2862522c0ab45f4f9fe693e36c791ede0a42,pool,0.128389266622768,0.0000480909270511369,2645.23346203493,1.0,0.00004809,20793.94,0x6bcd2862522c0ab45f4f9fe693e36c791ede0a42,TERMINUS / WETH,2024-08-14T21:15:23Z,12838927,12721172.9455948,0,-1.5,-0.02,-13.64,0,1,0.0,1.0,0,2,0.0,2.0,5,4,2.0,4.0,6,5,3.0,5.0,239,228,176.0,184.0,5967.57347416202,9285.11911821998,51403.7288845197,864160.074820257,973779.8901,eth_0xcbde0453d4e7d748077c1b0ac2216c011dd2f406,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x8580a7b63d48190775c7ceb13eda5dd4cc01a6e2,pool,0.0260643883218982,0.00000981846310012633,2647.26601187248,1.0,0.00000982,101849,0x8580a7b63d48190775c7ceb13eda5dd4cc01a6e2,FEFE / WETH,2024-07-15T08:11:23Z,10965028,10934609.6723123,0,1.72,10.06,4.81,1,0,1.0,0.0,1,0,1.0,0.0,5,4,5.0,4.0,9,8,9.0,8.0,264,206,173.0,143.0,54.5406724696287,13884.1483795534,187985.985941135,864107.359116098,481489.8455,eth_0xfefe157c9d0ae025213092ff9a5cb56ab492bab8,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x24b8c320a4505057cb1e4808d200535ec5320817,pool,0.360922937526386,0.000135551377636223,2644.91324632126,1.0,0.00013555,7377.28,0x24b8c320a4505057cb1e4808d200535ec5320817,PAI / WETH,2024-09-26T21:17:47Z,36092294,35852163.4267141,-2.42,-7.57,-3.26,-12.35,1,2,1.0,2.0,3,6,3.0,6.0,5,7,5.0,7.0,13,12,13.0,10.0,270,152,230.0,109.0,6241.78436112824,33781.1324215592,139318.849347112,863974.6737129,862657.8358,eth_0x13e4b8cffe704d3de6f19e52b201d92c21ec18bd,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x7eb6d3466600b4857eb60a19e0d2115e65aa815e,pool,0.0000140037092214332,0.00000000528031361256967,2645.02544254056,1.0,0.000000005280313613,189382691,0x7eb6d3466600b4857eb60a19e0d2115e65aa815e,DOGGO / WETH,2024-09-20T19:27:59Z,5891220,5875593.74598923,0,1.04,0.87,-9.07,1,0,1.0,0.0,2,0,2.0,0.0,2,0,2.0,0.0,10,2,9.0,2.0,345,230,255.0,177.0,93.3319843781883,19649.7888280362,173775.570545863,844923.76739768,535586.9451,eth_0x240cd7b53d364a208ed41f8ced4965d11f571b7a,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xb0cfc8233c3e40a44d1da530b33a387640089f8d,pool,0.00000496967102629999,0.00000000188029826276538,2644.92155798818,1.0,0.000000001880298263,531830518,0xb0cfc8233c3e40a44d1da530b33a387640089f8d,FLAPPY / WETH,2024-06-17T13:05:11Z,2071265,,0.74,9.15,-2.22,60.95,2,0,2.0,0.0,2,4,2.0,4.0,7,5,7.0,5.0,15,6,14.0,6.0,379,325,264.0,211.0,1034.99008688493,21715.0443340488,164960.882896622,836753.3484734,283666.3246,eth_0x590246bfbf89b113d8ac36faeea12b7589f7fe5b,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
